customer_id,recency,frequency,monetary
1504,235,5,11605
1505,328,3,8954
1506,582,3,3183
1507,553,3,9196
1508,121,5,13255
1509,53,10,31236
1510,6,5,16298
1511,116,5,12458
1512,120,4,15138
1513,158,4,13191
1514,257,2,5754
1515,29,6,14662
1516,45,5,7200
1517,269,5,13391
1518,192,6,19217
1519,116,7,17225
1520,474,5,11313
1521,237,4,7422
1522,120,6,17328
1523,645,3,11270
1524,769,2,1404
1525,519,4,16057
1526,180,3,13782
1527,26,7,23656
1528,296,9,27527
1529,143,2,8723
1530,530,2,5223
1531,115,4,10813
1532,52,4,10063
1533,396,6,16852
1534,26,7,21558
1535,173,3,13652
1536,81,11,23540
1537,89,5,15449
1538,391,4,7997
1539,115,8,25245
1540,739,8,22410
1541,570,2,6700
1542,24,8,15676
1543,73,2,5315
1544,124,3,4498
1545,396,1,1223
1546,104,10,24587
1547,623,4,10773
1548,703,2,4683
1549,147,6,14789
1550,4,2,9358
1551,148,4,9844
1552,214,9,28342
1553,159,6,17740
1554,165,3,2604
1555,105,8,25953
1556,1085,1,2117
1557,4,4,13048
1558,18,7,8278
1559,23,7,12155
1560,727,4,10653
1561,52,3,5962
1562,46,4,15127
1563,420,4,16213
1564,237,3,6763
1565,245,4,8359
1566,16,7,18842
1567,214,6,12452
1568,301,8,17703
1569,93,8,18412
1570,134,4,10969
1571,312,5,13555
1572,972,3,7235
1573,40,4,14374
1574,385,5,10491
1575,107,6,8650
1576,395,5,12995
1577,13,6,17605
1578,241,6,22267
1579,24,3,5979
1580,99,3,6539
1581,385,10,25920
1582,48,5,11069
1583,158,5,10942
1584,140,4,9169
1585,389,6,20023
1586,114,6,15296
1587,47,6,10751
1588,75,3,10204
1589,192,3,10911
1590,11,6,12712
1591,189,3,3285
1592,381,6,5416
1593,309,2,6710
1594,269,7,14541
1595,44,4,7766
1596,137,3,3869
1597,302,6,10568
1598,293,6,14824
1599,23,6,20336
1600,308,7,15851
1601,400,5,14739
1602,456,5,14619
1603,191,3,8653
1604,200,5,13828
1605,11,5,12200
1606,76,2,1226
1607,113,4,14161
1608,38,1,2955
1609,7,4,8743
1610,173,5,8863
1611,15,8,16744
1612,26,6,13514
1613,80,7,13740
1614,1007,4,16030
1615,619,5,20234
1616,4,5,11946
1617,200,5,9309
1618,245,5,11237
1619,155,7,15289
1620,27,9,21376
1621,347,4,11128
1622,307,7,19697
1623,521,4,12962
1624,21,5,17932
1625,25,5,16824
1626,61,3,8762
1627,667,5,11047
1628,197,1,5266
1629,611,3,15170
1630,377,4,9697
1631,76,7,16675
1632,143,3,8496
1633,72,13,32787
1634,475,4,11620
1635,49,9,29626
1636,5,3,15484
1637,202,5,4576
1638,139,4,9459
1639,191,7,21015
1640,954,2,6971
1641,385,7,18558
1642,142,3,7347
1643,372,5,9712
1644,144,6,11534
1645,133,13,32761
1646,309,7,18564
1647,14,7,16100
1648,719,5,16255
1649,564,5,15000
1650,47,5,11400
1651,782,1,420
1652,131,6,21857
1653,38,10,28471
1654,465,3,6416
1655,842,3,8017
1656,728,5,18233
1657,101,7,16124
1658,124,8,15477
1659,129,10,33629
1660,229,4,13288
1661,94,4,9433
1662,466,2,6882
1663,459,5,17156
1664,137,7,17167
1665,701,4,13610
1666,150,4,11995
1667,72,5,15131
1668,71,3,4234
1669,148,3,3932
1670,495,4,11031
1671,53,6,11497
1672,29,6,16436
1673,243,3,7519
1674,134,3,5734
1675,26,5,17289
1676,61,6,14317
1677,193,6,21484
1678,300,5,13917
1679,74,3,8744
1680,162,7,17528
1681,60,5,13447
1682,451,5,10273
1683,94,4,14192
1684,69,5,8158
1685,351,3,7275
1686,214,3,6703
1687,208,10,23871
1688,291,4,13533
1689,10,6,17430
1690,122,3,8607
1691,194,5,18714
1692,174,3,7843
1693,416,5,10778
1694,126,6,11827
1695,352,3,5132
1696,485,6,14825
1697,193,8,23830
1698,14,4,11867
1699,6,3,8392
1700,197,6,16270
1701,312,7,20314
1702,196,6,7919
1703,456,7,21208
1704,93,3,3930
1705,358,3,9471
1706,498,4,7198
1707,1270,2,4883
1708,309,4,11865
1709,780,4,11880
1710,512,5,10958
1711,193,5,12623
1712,27,9,27127
1713,397,6,22713
1714,157,3,14451
1715,53,9,22845
1716,1226,1,3404
1717,34,2,6258
1718,239,1,3830
1719,235,2,5962
1720,232,6,15739
1721,29,5,12903
1722,317,7,22279
1723,20,3,9298
1724,194,3,5863
1725,386,3,6454
1726,551,4,10783
1727,219,5,12501
1728,846,4,11783
1729,162,5,13508
1730,118,5,10790
1731,262,4,11149
1732,108,6,20318
1733,289,5,13740
1734,386,5,17792
1735,713,1,1175
1736,849,2,3231
1737,312,5,15557
1738,244,2,6760
1739,174,8,10795
1740,505,10,30678
1741,68,6,13473
1742,171,5,15549
1743,64,8,24398
1744,601,1,2253
1745,457,4,10974
1746,663,3,8350
1747,420,5,8552
1748,87,7,19046
1749,5,4,12192
1750,57,8,18887
1751,43,7,15487
1752,158,2,8266
1753,274,9,26597
1754,238,4,13446
1755,125,2,7931
1756,877,3,10490
1757,153,5,13151
1758,216,3,7483
1759,220,6,12669
1760,424,4,14892
1761,131,7,21407
1762,124,7,16302
1763,79,4,8143
1764,217,8,28175
1765,10,7,26389
1766,274,5,11657
1767,490,5,15631
1768,39,7,22609
1769,91,3,8605
1770,474,3,8984
1771,185,10,28561
1772,411,4,11892
1773,1027,2,2971
1774,88,5,10374
1775,191,6,14309
1776,170,7,22471
1777,159,9,17341
1778,227,6,20106
1779,1107,1,3479
1780,13,5,16096
1781,81,5,14752
1783,586,7,17376
1784,109,6,14130
1785,413,6,20450
1786,468,4,10733
1787,729,2,4444
1788,64,2,5371
1789,158,4,9498
1790,59,6,15363
1791,712,3,11220
1792,113,3,5684
1793,103,5,15436
1794,239,4,7949
1795,447,3,9587
1796,377,4,13708
1797,655,3,5060
1798,322,8,22216
1799,147,8,24843
1800,264,5,11562
1801,48,6,11886
1802,492,5,11965
1803,481,6,13420
1804,74,3,6549
1805,54,6,14797
1806,86,4,11923
1808,75,4,11354
1809,177,10,29621
1810,173,6,19557
1811,743,2,6303
1812,171,3,8495
1813,298,6,9986
1814,106,8,17561
1815,33,9,18755
1816,174,6,20324
1817,304,3,6635
1818,732,3,10225
1819,712,2,4548
1820,65,6,16348
1821,261,2,9327
1822,360,4,9018
1823,18,4,12831
1824,497,2,6202
1825,231,8,23681
1826,94,4,7227
1827,398,4,17521
1828,30,5,20977
1829,63,5,7793
1830,209,4,15466
1831,413,5,16552
1832,168,7,23712
1833,266,4,12075
1834,265,5,13043
1835,606,5,11522
1836,118,8,24868
1837,191,6,12324
1838,122,7,19710
1839,180,8,15422
1840,139,6,15686
1841,163,2,5722
1842,21,4,7955
1843,53,5,9335
1844,215,7,22672
1845,746,2,6840
1846,232,3,9954
1847,136,8,24642
1848,380,5,12908
1849,335,5,12252
1850,788,2,5984
1851,37,6,22182
1852,249,6,16151
1853,135,6,16621
1854,353,3,9718
1855,812,3,8091
1856,157,6,15663
1857,269,6,16830
1858,89,5,17245
1859,341,4,9396
1860,521,2,3708
1861,963,3,9718
1862,241,9,20704
1863,43,10,24308
1864,119,4,6980
1865,190,3,12883
1866,142,6,13332
1867,729,5,11701
1868,178,5,15828
1869,259,4,8582
1870,322,2,6915
1871,33,5,15181
1872,92,6,16007
1873,83,5,15633
1874,629,2,2898
1875,266,3,13636
1876,1090,2,7609
1877,301,6,15231
1878,135,2,3334
1879,249,4,9602
1880,28,4,9517
1881,14,5,17070
1882,7,10,25375
1883,180,9,32884
1884,243,5,14331
1885,61,7,22180
1886,93,3,5286
1887,49,8,27387
1888,285,5,15252
1889,125,4,14098
1890,10,4,15737
1891,236,7,20546
1892,190,4,11081
1893,43,7,15245
1894,52,7,25651
1895,91,7,18180
1896,86,6,9674
1897,146,6,20210
1898,186,3,9553
1899,1013,2,1673
1900,89,10,36969
1901,424,4,11446
1902,636,4,7560
1903,117,7,23496
1904,26,7,14491
1905,205,3,6802
1906,302,3,8554
1907,104,3,8669
1908,225,7,18311
1909,384,8,23771
1910,72,4,13284
1911,460,3,10300
1912,36,3,12664
1913,100,6,16880
1914,550,4,12310
1915,174,4,11974
1916,37,4,9538
1917,112,7,21832
1918,148,6,17748
1919,596,3,13060
1920,325,6,22378
1921,55,8,13731
1922,252,4,5712
1923,355,4,14478
1924,18,7,10912
1925,100,6,15005
1926,12,7,17564
1927,170,7,24465
1928,258,6,13561
1929,198,5,13868
1930,317,6,16535
1931,7,8,23198
1932,19,2,5839
1933,365,3,10272
1934,493,3,5213
1935,601,2,8793
1936,785,4,9102
1937,115,2,3703
1938,148,6,14935
1939,971,3,7361
1940,239,5,9959
1941,59,6,10125
1942,316,6,9984
1943,1023,3,6770
1944,216,4,10653
1945,51,4,14462
1946,743,3,8422
1947,605,6,14063
1948,794,5,19487
1949,505,4,4949
1950,3,6,13141
1951,694,4,11158
1952,291,4,15162
1953,641,3,6443
1954,479,4,13403
1955,9,4,13805
1956,45,6,21123
1957,182,6,12282
1958,22,5,13019
1959,124,8,17611
1960,461,2,5526
1961,228,5,15401
1962,302,4,8494
1963,143,4,4687
1964,290,7,20601
1965,5,10,31427
1966,137,9,25483
1967,435,6,20518
1968,481,5,13163
1969,24,7,25369
1970,465,5,12132
1971,51,5,13312
1972,91,4,10231
1973,780,5,9635
1974,226,3,6891
1975,261,7,23146
1976,383,5,12814
1977,183,9,30622
1978,219,8,19346
1979,9,8,23941
1980,338,7,16233
1981,280,2,4411
1982,211,4,10119
1983,354,3,9165
1984,297,7,18041
1985,146,5,12639
1986,270,4,11725
1987,27,6,13512
1988,1044,2,3316
1989,418,6,20466
1990,122,3,10414
1991,561,4,7782
1992,683,6,10449
1993,49,4,10321
1994,287,5,20175
1995,260,6,15835
1996,242,5,5295
1997,239,4,12095
1998,209,4,9938
1999,89,11,35207
2000,307,6,15548
2001,562,5,13682
2002,222,4,11116
2003,285,7,23949
2004,224,7,19648
2005,603,3,10845
2006,336,3,7107
2007,496,3,7447
2008,167,7,15654
2009,141,6,17310
2010,529,1,1706
2011,490,1,793
2012,900,3,6319
2013,105,7,22963
2014,554,6,16553
2015,29,7,16857
2016,35,8,24451
2017,261,2,5124
2018,415,4,6425
2019,382,4,9145
2020,202,4,12003
2021,779,5,10262
2022,736,2,6767
2023,134,4,9445
2024,34,2,8569
2025,249,6,15097
2026,801,2,6966
2027,96,5,17275
2028,547,1,5256
2029,274,5,17474
2030,117,5,17934
2031,17,5,9895
2032,1002,4,13476
2033,381,4,17250
2034,263,5,12010
2035,139,7,17150
2036,78,5,14328
2037,1138,1,3351
2038,143,6,13489
2039,136,7,20962
2040,395,1,2794
2041,348,4,12064
2042,244,4,6104
2043,294,6,16719
2044,34,3,6724
2045,370,1,1294
2046,1,5,8931
2047,540,3,7503
2048,20,4,12804
2049,750,2,7201
2050,14,6,20841
2051,436,3,10450
2052,376,2,5161
2053,291,6,12386
2054,54,7,14548
2055,30,5,11536
2056,402,3,10925
2057,460,3,6023
2058,3,4,8562
2059,672,3,6908
2060,90,7,22364
2061,105,4,12590
2062,79,7,24555
2063,109,7,20219
2064,134,4,11078
2065,392,6,8095
2066,367,7,25097
2067,210,8,23087
2068,293,5,10958
2069,188,4,10104
2070,18,7,14572
2071,668,6,21604
2072,264,7,9922
2073,71,8,18962
2074,391,7,23437
2075,134,5,9929
2076,24,6,17433
2077,79,8,20683
2078,69,8,28067
2079,591,5,11927
2080,100,4,11695
2081,240,9,25004
2082,532,3,8395
2083,65,5,17893
2084,63,5,20223
2085,7,8,20508
2086,310,5,12778
2087,362,3,8455
2088,149,5,14930
2089,10,5,12033
2090,372,7,12605
2091,437,4,8097
2092,76,6,12859
2093,196,3,5001
2094,215,5,15605
2095,35,8,26764
2096,87,2,5553
2097,141,8,25147
2098,138,7,19983
2099,49,11,24639
2100,168,4,9438
2101,346,3,8169
2102,562,4,11640
2103,1,8,23095
2104,141,8,20843
2105,343,2,3096
2106,662,1,4576
2107,146,4,15387
2108,222,8,18900
2109,1278,1,1958
2110,1,3,11315
2111,799,2,2623
2112,418,1,2813
2113,247,5,19466
2114,324,6,17244
2115,275,9,18638
2116,15,4,9257
2117,13,10,26874
2118,118,7,17908
2119,137,3,5406
2120,281,8,12457
2121,9,7,16922
2122,252,6,18085
2123,326,4,5569
2125,426,2,2805
2126,321,6,15548
2127,67,7,12416
2128,648,1,3525
2129,247,2,4409
2130,411,5,7586
2131,109,8,25485
2132,619,2,4747
2133,720,3,6789
2134,415,3,5008
2135,145,5,14268
2136,643,8,28210
2137,97,8,29654
2138,85,9,22381
2139,75,6,18533
2140,50,5,15015
2141,56,4,13007
2142,89,6,9074
2143,84,9,25872
2144,563,1,1107
2145,86,3,4612
2146,28,4,11991
2147,182,6,17495
2148,419,4,11957
2149,71,8,19696
2150,48,7,21084
2151,260,4,4918
2152,217,4,10732
2153,440,3,8818
2154,335,4,5779
2155,369,7,24571
2156,99,6,17095
2157,24,7,9592
2158,324,4,10838
2159,186,5,14387
2160,580,5,19677
2161,291,7,17534
2162,94,6,20429
2163,520,5,14868
2164,169,8,16914
2165,8,8,19561
2166,67,4,10252
2167,172,6,14876
2168,878,1,4998
2169,293,2,2488
2170,777,4,8821
2171,54,9,26558
2172,2,11,29191
2174,209,8,17975
2175,137,5,18570
2176,189,7,28976
2177,305,4,12138
2178,757,1,1339
2179,111,5,16241
2180,7,6,23400
2181,411,3,5610
2182,167,10,29958
2183,102,7,17704
2184,3,6,11146
2185,219,6,14550
2186,179,8,19632
2187,110,5,16479
2188,901,2,6574
2189,15,6,14215
2190,272,3,10291
2191,359,4,14090
2192,15,6,21232
2193,15,5,12739
2194,33,6,15614
2195,664,4,12217
2196,100,5,12082
2197,62,9,24906
2198,499,3,9804
2199,448,5,13076
2200,117,5,14530
2201,168,2,4718
2202,5,4,7111
2203,442,6,20906
2204,258,5,16586
2205,653,3,8318
2206,743,2,3843
2207,777,2,8637
2208,215,3,8425
2209,609,3,11832
2210,157,5,10263
2211,706,4,10229
2212,297,3,10303
2213,69,5,9230
2214,351,6,13828
2215,176,11,27282
2216,161,6,18176
2217,70,5,13371
2218,57,9,21141
2219,231,4,5886
2220,53,4,14273
2221,551,2,6194
2222,96,4,12767
2223,26,4,5847
2224,229,5,18034
2225,56,11,40179
2226,431,5,15701
2227,125,4,15866
2228,420,4,10153
2229,5,5,13347
2230,148,5,17981
2231,429,3,8152
2232,79,7,20459
2233,45,7,14076
2234,1019,2,3331
2235,459,6,20597
2236,247,3,5504
2237,144,5,13549
2238,110,6,23497
2239,387,5,13050
2240,36,8,21459
2241,25,6,8920
2242,110,6,16836
2243,45,7,19037
2244,619,2,7269
2245,51,4,9347
2246,147,6,14460
2247,28,12,39314
2248,282,5,16261
2249,11,12,34973
2250,347,4,9944
2251,26,4,6517
2252,55,6,12247
2253,250,4,13606
2254,178,6,14395
2255,184,1,2864
2256,716,2,1560
2257,331,4,11984
2258,260,4,8432
2259,96,6,17502
2260,60,10,36083
2261,158,5,19052
2262,94,6,18239
2263,721,2,5274
2264,438,5,8658
2265,131,3,8110
2266,475,3,10508
2267,168,3,9798
2268,312,7,21349
2269,466,5,11638
2270,177,4,9512
2271,509,3,8041
2272,857,2,6138
2273,454,4,14406
2274,208,3,10220
2275,288,4,13882
2276,230,5,10259
2277,350,2,9165
2278,794,5,12671
2279,532,7,20306
2280,204,5,9113
2281,180,4,15154
2282,204,4,11189
2283,284,3,6269
2284,401,4,9696
2285,536,2,5879
2286,178,3,6356
2287,388,3,10449
2288,127,7,13917
2289,250,5,8253
2290,48,4,10228
2291,316,5,14961
2292,5,5,12574
2293,198,7,21004
2294,1114,1,1973
2295,90,4,14116
2296,504,5,9721
2297,9,9,31678
2298,737,5,13165
2299,25,7,17651
2300,88,5,11858
2301,202,5,15360
2302,217,4,8803
2303,279,3,5211
2304,284,7,14096
2305,83,5,21494
2306,120,7,21185
2307,234,3,7288
2308,92,4,7389
2309,102,2,1292
2310,177,6,20308
2311,269,5,17695
2312,306,3,7019
2313,131,7,17934
2314,291,2,5032
2315,12,5,11128
2316,143,4,11563
2317,313,10,28744
2318,89,2,2014
2319,320,9,23243
2320,341,6,16826
2321,78,8,24592
2322,258,3,12824
2323,246,6,13615
2324,120,5,13036
2325,340,9,31436
2326,729,3,6978
2327,129,3,10685
2328,180,7,31704
2329,94,2,5409
2330,205,9,25452
2331,20,6,11818
2332,81,4,11491
2333,194,3,10759
2334,33,13,35179
2335,95,5,10311
2336,344,5,14545
2337,176,6,13855
2338,154,6,7257
2339,539,4,11309
2340,66,6,13121
2341,402,5,16649
2342,65,4,8710
2343,474,4,8059
2344,106,3,10513
2345,312,7,21871
2346,32,6,17097
2347,44,5,16558
2348,283,3,8686
2349,269,4,8300
2350,28,8,24046
2351,92,5,9588
2352,815,6,16783
2353,406,7,14368
2354,27,6,14139
2355,119,5,8210
2356,270,4,17300
2357,64,11,34528
2358,10,9,27108
2359,145,7,22886
2360,114,8,21163
2361,640,5,15916
2362,91,6,18295
2363,146,6,12524
2364,147,5,9764
2365,5,6,13522
2366,404,5,16898
2367,44,4,4622
2368,382,3,7096
2369,238,5,10383
2370,182,5,17290
2371,207,5,17654
2372,195,4,7838
2373,170,5,12478
2374,77,8,15053
2375,240,2,4791
2376,575,4,18497
2377,205,6,17765
2378,39,8,16131
2379,232,3,5765
2380,86,6,18059
2381,208,7,14642
2382,90,4,11435
2383,118,6,12597
2384,71,5,7981
2385,155,8,19020
2386,412,3,6415
2387,132,5,10190
2388,612,4,11454
2389,513,7,21218
2390,10,4,15374
2391,136,2,4499
2392,102,10,27995
2393,237,3,9028
2394,189,4,10325
2395,148,5,11327
2396,598,3,5093
2397,225,3,6045
2398,574,6,18864
2399,467,6,22604
2400,35,6,15552
2401,47,6,16804
2402,238,3,12235
2403,669,5,19289
2404,42,5,15393
2405,367,4,11851
2406,271,3,14019
2407,414,4,10392
2408,496,5,12946
2409,92,5,17667
2410,292,6,15595
2411,273,4,8653
2412,1230,1,3346
2413,110,2,8263
2414,755,3,10408
2415,365,5,14923
2416,523,5,16727
2417,85,3,10634
2418,54,8,27120
2419,593,3,5925
2420,187,4,11649
2421,277,3,10635
2422,497,4,9346
2423,790,1,3417
2424,253,6,22767
2425,12,8,21182
2426,513,11,25592
2427,277,3,7026
2428,80,8,19276
2429,157,6,16841
2430,129,9,16651
2431,1045,2,1596
2432,83,7,17985
2433,67,7,20299
2434,557,3,11996
2435,854,2,4739
2436,328,5,13740
2437,17,5,13681
2438,342,6,11740
2439,266,5,7074
2440,34,4,7374
2441,82,7,18783
2442,391,6,19613
2443,32,4,5998
2444,222,3,8035
2445,31,6,16986
2446,10,7,22258
2447,43,2,1838
2448,110,2,5790
2449,189,4,10175
2450,112,6,13418
2451,385,3,2178
2452,197,7,24162
2453,39,8,22016
2454,225,2,6417
2455,170,5,13188
2456,239,4,6163
2457,106,3,9150
2458,1242,1,966
2459,75,11,23110
2460,231,6,19812
2461,280,9,26838
2462,426,6,21572
2463,153,6,10192
2464,9,5,6041
2465,373,9,31100
2466,894,4,12764
2467,911,3,5692
2468,62,3,8681
2469,234,5,15625
2470,143,6,16027
2471,547,4,10832
2472,158,3,10355
2473,947,3,11551
2474,166,4,10305
2475,94,5,19105
2476,295,3,6328
2477,353,6,10038
2478,302,6,8856
2479,156,5,15913
2480,735,6,11528
2481,1311,1,366
2482,595,5,13669
2483,373,8,22841
2485,478,7,19776
2486,126,4,10866
2487,60,5,16236
2488,103,5,9797
2489,224,8,28322
2490,296,5,10478
2491,413,3,12249
2492,53,7,11502
2493,30,6,21812
2494,54,6,21413
2495,119,5,8582
2496,420,3,11619
2497,1,2,5857
2498,51,6,21399
2499,345,5,18067
2500,28,5,16290
2501,398,1,3918
2502,133,12,28439
2503,252,7,20100
2504,28,6,13652
2505,129,3,4415
2506,13,6,15130
2507,202,3,9175
2508,555,5,12271
2509,116,4,11068
2510,636,4,7614
2511,62,5,13346
2512,83,9,22866
2513,729,4,9472
2514,335,5,10515
2515,257,3,3927
2516,26,2,9880
2517,517,1,3168
2518,576,4,9507
2519,82,4,8011
2520,52,6,27658
2521,1162,1,2250
2522,12,5,16597
2523,924,5,13060
2524,14,4,8833
2525,49,7,14035
2526,387,3,6829
2527,560,1,3958
2528,379,7,18097
2529,253,10,27200
2530,69,7,18883
2531,187,5,10725
2532,21,8,20130
2533,61,5,14603
2534,289,6,13685
2535,941,3,7971
2536,155,5,12650
2537,193,7,21976
2538,192,11,20385
2539,526,6,18006
2540,250,2,5258
2541,24,8,19359
2542,49,4,8316
2543,245,7,14183
2544,69,2,8004
2545,177,8,24920
2546,79,7,18222
2547,48,3,12038
2548,232,5,11094
2549,56,3,8570
2550,95,4,13089
2551,193,4,10409
2552,235,4,13270
2553,361,6,17245
2554,101,7,19495
2555,23,2,3833
2556,26,3,8471
2557,228,8,19361
2558,187,7,20742
2559,64,6,23843
2560,406,5,15145
2561,283,4,10427
2562,30,4,12357
2563,20,6,15807
2564,1243,3,4708
2565,392,4,7972
2566,403,4,13061
2567,73,7,15938
2568,45,7,21081
2569,169,4,11603
2570,750,6,9825
2571,864,2,3099
2572,452,6,16415
2573,23,6,13724
2574,11,4,11766
2575,313,3,8668
2576,202,3,8525
2577,258,2,4242
2578,25,9,29031
2579,498,5,16625
2580,435,4,7301
2581,279,4,6225
2582,33,6,11891
2583,54,3,9370
2584,261,6,17453
2585,149,4,4609
2586,522,1,270
2587,964,2,7649
2588,217,7,13104
2589,57,2,9440
2590,281,6,21941
2591,837,2,4064
2592,524,5,18488
2593,1,5,13621
2594,686,4,12063
2596,6,6,15545
2597,779,3,7833
2598,891,1,2922
2599,594,4,10447
2600,21,9,25167
2601,206,2,5779
2602,331,5,14567
2603,202,5,17745
2604,27,5,16699
2605,15,5,13506
2606,142,6,22293
2607,63,3,7245
2608,44,5,10656
2609,32,5,6134
2610,447,5,13345
2611,618,5,19768
2612,19,8,21280
2613,363,4,14875
2615,315,5,11220
2616,953,1,650
2617,69,5,14132
2618,48,9,24820
2619,228,8,22290
2620,56,6,11793
2621,165,9,18665
2622,47,6,15932
2623,178,4,7247
2624,149,5,16485
2625,558,6,16023
2626,136,7,16107
2627,83,5,17578
2628,146,6,14690
2629,80,10,24408
2630,312,5,7021
2631,43,10,31533
2632,61,7,20195
2633,67,3,11348
2634,256,7,11628
2635,910,4,10044
2636,151,2,4980
2637,196,4,13111
2638,70,9,23553
2639,129,2,9543
2640,257,4,7541
2641,101,8,18928
2642,339,6,18509
2643,747,4,10403
2644,290,6,19070
2645,29,7,15998
2646,1,4,16614
2647,45,5,6955
2648,80,7,23406
2649,235,2,5810
2650,117,3,5560
2651,6,5,22087
2652,216,6,13546
2653,433,7,17952
2654,36,5,6497
2655,421,6,14873
2656,330,2,5806
2657,204,7,18860
2658,107,6,16099
2659,244,2,6381
2660,1080,2,6785
2661,69,7,21211
2662,484,3,6480
2663,381,7,22895
2664,454,1,2485
2665,1121,3,4426
2666,40,5,14060
2667,234,2,3982
2668,657,3,10763
2669,217,6,12113
2670,176,7,18366
2671,52,7,12857
2672,19,4,9683
2673,238,7,21508
2674,1016,3,6270
2675,218,6,13316
2676,22,5,12676
2677,539,1,3939
2678,29,7,12850
2679,247,6,14044
2680,10,5,12187
2681,408,3,7003
2682,930,1,1260
2683,168,3,11889
2684,89,7,20276
2685,197,5,13438
2686,375,3,6265
2687,1174,2,5779
2688,74,4,7068
2689,37,5,12349
2690,99,5,12944
2691,1186,3,13203
2692,562,5,14976
2693,207,5,11361
2694,24,6,12068
2695,446,4,8866
2696,468,5,10173
2697,27,9,25442
2698,342,9,21018
2699,102,5,15051
2700,26,7,20656
2701,10,6,14031
2702,131,4,6387
2703,512,4,10837
2704,179,4,8665
2705,336,6,21497
2706,54,9,24115
2707,105,5,9767
2708,45,9,18915
2709,317,10,33803
2710,293,5,9407
2711,562,9,24522
2712,606,5,16149
2713,707,5,10105
2714,80,7,19784
2715,7,9,30867
2716,247,5,9711
2717,71,7,11055
2718,95,6,13517
2719,51,5,9124
2720,229,6,17701
2721,117,3,6018
2722,77,4,14462
2723,568,1,2583
2724,454,2,4675
2725,3,6,13075
2726,35,7,23460
2727,99,6,20435
2728,220,8,24870
2729,1195,1,4530
2730,146,13,31775
2731,376,2,3248
2732,129,7,19048
2733,366,6,15239
2734,370,3,12168
2735,364,4,6897
2736,180,5,15735
2737,4,3,7947
2738,138,1,1294
2739,332,7,24920
2740,76,8,27102
2741,428,9,27007
2742,650,3,12792
2743,493,3,7330
2744,77,7,8992
2745,404,6,15247
2746,185,3,7344
2747,906,3,11755
2748,98,6,14859
2749,584,4,10964
2750,73,10,24366
2751,749,2,3608
2752,9,4,14056
2753,74,4,6242
2754,417,3,7435
2755,228,1,2964
2756,166,9,19547
2757,99,7,24950
2758,41,7,23332
2759,221,2,5396
2760,50,10,26649
2761,206,2,6489
2762,231,5,16439
2763,79,6,13317
2765,3,7,15687
2766,2,6,13313
2767,284,5,9572
2768,171,5,9663
2769,127,4,14677
2770,548,5,11028
2771,195,12,32750
2772,349,2,6577
2773,55,10,24787
2774,440,3,5634
2775,98,4,11577
2776,130,7,25589
2777,94,7,16140
2778,535,4,11132
2779,43,10,28498
2780,82,3,8463
2782,15,7,23025
2783,921,2,3728
2784,36,8,28152
2785,270,3,7780
2786,289,5,15162
2787,133,6,14703
2788,278,6,18297
2789,56,3,7334
2790,294,9,20750
2791,383,6,18291
2792,64,6,20534
2793,31,5,15570
2794,104,3,11480
2795,236,5,11269
2796,146,9,28918
2797,358,4,10494
2798,338,2,4976
2799,553,4,7407
2800,236,4,13657
2801,73,7,20903
2802,126,4,8724
2803,282,3,4729
2804,48,2,8845
2805,287,2,9178
2806,112,3,7619
2807,71,6,15936
2808,263,10,21963
2809,339,3,3738
2810,75,5,18535
2811,159,10,24036
2812,114,6,15811
2813,58,5,9988
2814,1044,1,4836
2815,132,6,15165
2816,524,3,9170
2817,1313,1,4662
2818,808,2,4455
2819,68,3,8908
2820,147,4,13314
2821,212,4,12501
2822,202,7,21097
2823,108,6,10504
2824,133,3,5814
2825,72,7,31407
2826,20,3,9109
2827,373,5,7973
2828,606,4,10946
2829,58,4,10594
