customer_id,recency_rfm,frequency,monetary,cluster,customer_age,total_purchases,total_spending,average_order_value,total_quantity,total_returns,recency_churn,churn,return_rate,churn_probability,churn_risk
248,34,4,9714,0,62,4,9714,2428.5,14,1.0,34,0,0.25,0.5010569426496138,Medium Risk
249,202,10,38148,1,64,10,38148,3814.8,26,7.0,202,0,0.7,0.3733545817984482,Medium Risk
250,109,6,16159,1,21,6,16159,2693.1666666666665,16,3.0,109,0,0.5,0.5000856197083052,Medium Risk
251,249,3,8748,0,62,3,8748,2916.0,5,1.0,249,1,0.3333333333333333,0.5109712518804462,Medium Risk
252,551,5,14838,0,39,5,14838,2967.6,14,2.0,551,0,0.4,0.4899436057558833,Medium Risk
253,98,7,24519,1,26,7,24519,3502.714285714286,22,5.0,98,1,0.7142857142857143,0.4750809403699144,Medium Risk
254,129,2,2953,0,39,2,2953,1476.5,7,1.0,129,1,0.5,0.5064760269142116,Medium Risk
255,54,10,20773,1,23,10,20773,2077.3,22,6.0,54,0,0.6,0.4826305466753003,Medium Risk
256,609,4,12926,0,43,4,12926,3231.5,13,2.0,609,1,0.5,0.5063898303239835,Medium Risk
257,249,8,22547,1,54,8,22547,2818.375,31,5.0,249,0,0.625,0.4562181681006902,Medium Risk
258,209,2,9824,0,47,2,9824,4912.0,6,1.0,209,1,0.5,0.5113288595373758,Medium Risk
259,555,1,1567,0,41,1,1567,1567.0,4,1.0,555,1,1.0,0.4905066260950014,Medium Risk
260,173,7,13836,1,55,7,13836,1976.571428571429,21,2.0,173,0,0.2857142857142857,0.4809357298486706,Medium Risk
261,52,5,15835,1,64,5,15835,3167.0,16,4.0,52,1,0.8,0.5047832710217055,Medium Risk
262,450,4,11127,0,27,4,11127,2781.75,17,3.0,450,0,0.75,0.4661814860300613,Medium Risk
263,158,5,14429,1,46,5,14429,2885.8,17,4.0,158,1,0.8,0.513494328804624,Medium Risk
264,101,3,8452,0,66,3,8452,2817.333333333333,11,1.0,101,1,0.3333333333333333,0.5001262671847002,Medium Risk
265,48,9,21815,1,33,9,21815,2423.8888888888887,26,2.0,48,0,0.2222222222222222,0.5021295326292882,Medium Risk
266,68,4,11073,0,51,4,11073,2768.25,13,1.0,68,0,0.25,0.5048538196241652,Medium Risk
267,1234,3,13114,0,51,3,13114,4371.333333333333,7,0.0,1234,0,0.0,0.3734091531010358,Medium Risk
268,280,3,10427,0,40,3,10427,3475.6666666666665,9,0.0,280,0,0.0,0.5035309916474553,Medium Risk
269,517,2,3902,0,64,2,3902,1951.0,8,0.0,517,1,0.0,0.5163529254040373,Medium Risk
270,203,5,20427,1,23,5,20427,4085.4,14,4.0,203,0,0.8,0.4373653425760278,Medium Risk
271,735,2,6146,0,51,2,6146,3073.0,5,1.0,735,0,0.5,0.5090316575401674,Medium Risk
272,600,9,21945,1,41,9,21945,2438.333333333333,23,4.0,600,0,0.4444444444444444,0.4351574347868343,Medium Risk
273,153,9,24460,1,36,9,24460,2717.777777777778,24,5.0,153,0,0.5555555555555556,0.5031024087784557,Medium Risk
274,18,5,16900,1,57,5,16900,3380.0,15,2.0,18,0,0.4,0.5045373099424825,Medium Risk
275,95,10,26491,1,35,10,26491,2649.1,21,1.0,95,1,0.1,0.4746640469826777,Medium Risk
276,89,7,17400,1,43,7,17400,2485.714285714286,21,3.0,89,0,0.4285714285714285,0.4794354977247752,Medium Risk
277,194,4,11170,0,38,4,11170,2792.5,9,2.0,194,0,0.5,0.5120227997270557,Medium Risk
278,154,1,497,0,67,1,497,497.0,4,0.0,154,0,0.0,0.4804109550164119,Medium Risk
279,163,3,8499,0,66,3,8499,2833.0,10,0.0,163,1,0.0,0.499941666439071,Medium Risk
280,461,1,4478,0,60,1,4478,4478.0,2,0.0,461,1,0.0,0.520426645464362,Medium Risk
281,24,3,11341,0,47,3,11341,3780.3333333333335,7,1.0,24,0,0.3333333333333333,0.5121058417830887,Medium Risk
282,6,8,22195,1,50,8,22195,2774.375,25,3.0,6,0,0.375,0.4971550262417238,Medium Risk
283,183,3,12177,0,27,3,12177,4059.0,7,2.0,183,0,0.6666666666666666,0.4844733102547927,Medium Risk
284,322,4,12730,0,50,4,12730,3182.5,9,3.0,322,0,0.75,0.5021655995187573,Medium Risk
285,427,6,16150,1,62,6,16150,2691.6666666666665,14,2.0,427,1,0.3333333333333333,0.4958693854526305,Medium Risk
286,4,5,14615,1,19,5,14615,2923.0,18,0.0,4,0,0.0,0.3957539343903011,Medium Risk
287,31,4,10939,0,19,4,10939,2734.75,8,0.0,31,0,0.0,0.4841861511904812,Medium Risk
288,142,4,15613,0,57,4,15613,3903.25,11,1.0,142,0,0.25,0.5004327574215249,Medium Risk
289,153,7,10699,1,31,7,10699,1528.428571428571,21,1.0,153,0,0.1428571428571428,0.4831770399645527,Medium Risk
290,91,9,24353,1,28,9,24353,2705.8888888888887,21,2.0,91,0,0.2222222222222222,0.4910175893788924,Medium Risk
291,1,3,11249,0,25,3,11249,3749.6666666666665,12,2.0,1,1,0.6666666666666666,0.5355783395328405,Medium Risk
292,411,2,7094,0,21,2,7094,3547.0,7,1.0,411,0,0.5,0.5351676996583137,Medium Risk
293,143,5,13663,1,56,5,13663,2732.6,10,2.0,143,0,0.4,0.4814814807055942,Medium Risk
294,524,5,8555,0,24,5,8555,1711.0,18,1.0,524,0,0.2,0.4388518194346155,Medium Risk
295,198,9,27737,1,60,9,27737,3081.8888888888887,18,3.0,198,1,0.3333333333333333,0.5150023487622493,Medium Risk
296,133,7,20804,1,21,7,20804,2972.0,25,3.0,133,1,0.4285714285714285,0.4994050611162681,Medium Risk
297,20,4,13950,0,37,4,13950,3487.5,7,3.0,20,0,0.75,0.5182081881057214,Medium Risk
298,105,3,7522,0,41,3,7522,2507.333333333333,6,1.0,105,0,0.3333333333333333,0.4886933827805047,Medium Risk
299,162,4,10898,0,68,4,10898,2724.5,13,2.0,162,0,0.5,0.5150528889801589,Medium Risk
300,134,6,19977,1,55,6,19977,3329.5,15,2.0,134,0,0.3333333333333333,0.4897327339449371,Medium Risk
301,113,4,15948,1,57,4,15948,3987.0,15,3.0,113,0,0.75,0.5034249786868131,Medium Risk
302,530,7,21151,1,31,7,21151,3021.5714285714284,23,3.0,530,0,0.4285714285714285,0.4641914728684946,Medium Risk
303,174,4,16129,0,37,4,16129,4032.25,10,1.0,174,0,0.25,0.492969831307235,Medium Risk
304,75,2,6106,0,38,2,6106,3053.0,3,1.0,75,0,0.5,0.4941572462960858,Medium Risk
305,258,5,6997,0,69,5,6997,1399.4,19,1.0,258,0,0.2,0.4713201893098259,Medium Risk
306,198,2,3317,0,64,2,3317,1658.5,5,1.0,198,0,0.5,0.5111721494830431,Medium Risk
307,656,5,16633,0,64,5,16633,3326.6,17,1.0,656,0,0.2,0.4503186524563798,Medium Risk
308,21,7,14780,1,62,7,14780,2111.428571428572,17,3.0,21,0,0.4285714285714285,0.4787709806504625,Medium Risk
309,223,2,3449,0,18,2,3449,1724.5,4,1.0,223,0,0.5,0.5034679834936918,Medium Risk
310,575,1,1087,0,52,1,1087,1087.0,3,0.0,575,0,0.0,0.4728589603714265,Medium Risk
311,192,2,6682,0,38,2,6682,3341.0,8,2.0,192,0,1.0,0.5307206607319328,Medium Risk
312,15,4,11425,0,28,4,11425,2856.25,12,2.0,15,0,0.5,0.5224311876497533,Medium Risk
313,144,4,12950,0,58,4,12950,3237.5,12,1.0,144,0,0.25,0.4932933508755273,Medium Risk
314,79,8,18933,1,36,8,18933,2366.625,24,6.0,79,1,0.75,0.5132813911059337,Medium Risk
315,14,6,19217,1,21,6,19217,3202.833333333333,15,3.0,14,0,0.5,0.50813991368142,Medium Risk
316,141,7,25377,1,63,7,25377,3625.285714285714,16,3.0,141,0,0.4285714285714285,0.4964527312284456,Medium Risk
317,104,8,16513,1,52,8,16513,2064.125,24,4.0,104,0,0.5,0.488331720448139,Medium Risk
318,245,7,20124,1,58,7,20124,2874.8571428571427,23,0.0,245,0,0.0,0.4661451964022245,Medium Risk
319,38,10,23082,1,49,10,23082,2308.2,37,5.0,38,1,0.5,0.5080238138875371,Medium Risk
320,159,2,2310,0,62,2,2310,1155.0,7,2.0,159,0,1.0,0.4519604606387976,Medium Risk
321,137,5,18387,1,20,5,18387,3677.4,16,3.0,137,1,0.6,0.4789893095791588,Medium Risk
322,69,7,11270,1,30,7,11270,1610.0,21,3.0,69,0,0.4285714285714285,0.5007342388365467,Medium Risk
323,227,4,8725,0,70,4,8725,2181.25,13,2.0,227,1,0.5,0.5035492465896567,Medium Risk
324,20,7,16742,1,26,7,16742,2391.714285714286,24,3.0,20,0,0.4285714285714285,0.4758968877632415,Medium Risk
325,384,5,14095,0,38,5,14095,2819.0,14,3.0,384,1,0.6,0.4906633388849761,Medium Risk
326,211,5,10936,0,65,5,10936,2187.2,15,3.0,211,0,0.6,0.4910819465963355,Medium Risk
327,431,5,15245,0,27,5,15245,3049.0,19,4.0,431,0,0.8,0.4819768138619333,Medium Risk
328,172,5,16634,1,19,5,16634,3326.8,18,2.0,172,0,0.4,0.507610857236942,Medium Risk
329,107,5,10534,0,19,5,10534,2106.8,6,0.0,107,0,0.0,0.4819806437072575,Medium Risk
330,304,3,5267,0,66,3,5267,1755.6666666666667,10,1.0,304,0,0.3333333333333333,0.4869334272730926,Medium Risk
331,151,5,18129,1,65,5,18129,3625.8,13,2.0,151,0,0.4,0.495176376335572,Medium Risk
332,491,4,11945,0,52,4,11945,2986.25,16,3.0,491,1,0.75,0.5164913981751998,Medium Risk
333,787,2,6123,0,55,2,6123,3061.5,4,1.0,787,0,0.5,0.5104989616186488,Medium Risk
334,230,5,17086,1,57,5,17086,3417.2,16,3.0,230,0,0.6,0.4916104875875349,Medium Risk
335,309,2,7800,0,59,2,7800,3900.0,3,0.0,309,0,0.0,0.5130998321581167,Medium Risk
336,1066,1,2057,0,27,1,2057,2057.0,2,1.0,1066,0,1.0,0.4200608490052389,Medium Risk
337,259,3,11180,0,38,3,11180,3726.6666666666665,6,2.0,259,0,0.6666666666666666,0.5099801386793539,Medium Risk
338,41,3,7311,0,69,3,7311,2437.0,11,1.0,41,0,0.3333333333333333,0.4776134803997573,Medium Risk
339,143,3,9834,0,27,3,9834,3278.0,10,2.0,143,0,0.6666666666666666,0.5094020631212526,Medium Risk
340,41,7,24638,1,36,7,24638,3519.714285714286,13,4.0,41,0,0.5714285714285714,0.4928105947965013,Medium Risk
341,30,8,17859,1,54,8,17859,2232.375,17,4.0,30,0,0.5,0.4945750193219191,Medium Risk
342,265,3,8515,0,45,3,8515,2838.333333333333,11,0.0,265,0,0.0,0.4864307173944556,Medium Risk
343,93,2,4484,0,45,2,4484,2242.0,5,2.0,93,0,1.0,0.4800144641628819,Medium Risk
344,389,1,3003,0,69,1,3003,3003.0,4,0.0,389,0,0.0,0.4702712816239763,Medium Risk
345,311,5,17538,1,24,5,17538,3507.6,18,3.0,311,0,0.6,0.4719783077985832,Medium Risk
346,64,7,16157,1,49,7,16157,2308.1428571428573,23,3.0,64,0,0.4285714285714285,0.4918209034898193,Medium Risk
347,74,8,21875,1,18,8,21875,2734.375,20,2.0,74,0,0.25,0.5142065536654934,Medium Risk
348,188,3,4142,0,32,3,4142,1380.6666666666667,13,3.0,188,0,1.0,0.4646498732144846,Medium Risk
349,220,4,12553,0,56,4,12553,3138.25,9,2.0,220,1,0.5,0.5089811366816911,Medium Risk
350,136,8,22382,1,28,8,22382,2797.75,27,3.0,136,0,0.375,0.4862895222528102,Medium Risk
351,59,5,19807,1,53,5,19807,3961.4,16,3.0,59,0,0.6,0.4790514371604572,Medium Risk
352,181,8,19887,1,70,8,19887,2485.875,27,3.0,181,1,0.375,0.5365340949423312,Medium Risk
353,214,4,15781,0,47,4,15781,3945.25,13,2.0,214,0,0.5,0.5074915628975607,Medium Risk
354,422,1,725,0,33,1,725,725.0,2,0.0,422,0,0.0,0.4404499104647557,Medium Risk
355,84,4,14575,0,40,4,14575,3643.75,11,0.0,84,0,0.0,0.4754325752453662,Medium Risk
356,89,8,22983,1,24,8,22983,2872.875,19,4.0,89,0,0.5,0.5026434069167072,Medium Risk
357,52,3,7512,0,60,3,7512,2504.0,8,1.0,52,0,0.3333333333333333,0.4981336872053839,Medium Risk
358,2,4,14881,1,59,4,14881,3720.25,15,2.0,2,0,0.5,0.5149684171929834,Medium Risk
359,38,2,5195,0,70,2,5195,2597.5,10,0.0,38,0,0.0,0.4304764709930549,Medium Risk
360,30,3,11966,0,34,3,11966,3988.6666666666665,10,1.0,30,0,0.3333333333333333,0.5038353637679047,Medium Risk
361,799,1,3342,0,24,1,3342,3342.0,4,0.0,799,0,0.0,0.4724942004836891,Medium Risk
362,280,6,6593,0,49,6,6593,1098.8333333333333,18,2.0,280,0,0.3333333333333333,0.4578056799607332,Medium Risk
363,168,8,27299,1,69,8,27299,3412.375,17,5.0,168,0,0.625,0.4808266593398176,Medium Risk
364,164,4,11203,0,51,4,11203,2800.75,7,0.0,164,0,0.0,0.5044167312287285,Medium Risk
365,548,2,6047,0,63,2,6047,3023.5,5,0.0,548,0,0.0,0.504012577185669,Medium Risk
366,425,6,15811,1,67,6,15811,2635.1666666666665,17,1.0,425,0,0.1666666666666666,0.4742474857179855,Medium Risk
367,65,5,9377,0,45,5,9377,1875.4,9,4.0,65,0,0.8,0.4582496591627468,Medium Risk
368,15,8,28667,1,26,8,28667,3583.375,27,2.0,15,0,0.25,0.4652102585932229,Medium Risk
369,250,8,28653,1,59,8,28653,3581.625,27,3.0,250,0,0.375,0.5104078053781911,Medium Risk
370,163,9,25741,1,32,9,25741,2860.1111111111118,30,2.0,163,1,0.2222222222222222,0.501722659365612,Medium Risk
371,617,2,8274,0,41,2,8274,4137.0,3,0.0,617,0,0.0,0.4983150403127986,Medium Risk
372,211,7,21589,1,55,7,21589,3084.1428571428573,26,3.0,211,0,0.4285714285714285,0.4853426835511527,Medium Risk
373,21,4,10285,0,21,4,10285,2571.25,15,2.0,21,0,0.5,0.5201930147766094,Medium Risk
374,97,7,18545,1,65,7,18545,2649.285714285714,26,6.0,97,0,0.8571428571428571,0.4638144358856248,Medium Risk
375,219,7,16251,1,47,7,16251,2321.5714285714284,13,2.0,219,1,0.2857142857142857,0.5002905225585095,Medium Risk
376,569,8,28434,1,64,8,28434,3554.25,20,4.0,569,1,0.5,0.5524412587387083,Medium Risk
377,422,1,1574,0,26,1,1574,1574.0,4,0.0,422,1,0.0,0.4852619943118488,Medium Risk
378,389,6,13945,1,50,6,13945,2324.1666666666665,25,2.0,389,1,0.3333333333333333,0.4978568567716803,Medium Risk
379,12,13,26926,1,60,13,26926,2071.230769230769,37,4.0,12,0,0.3076923076923077,0.4451291658046687,Medium Risk
380,206,4,14409,0,60,4,14409,3602.25,12,2.0,206,1,0.5,0.5144601541829199,Medium Risk
381,300,7,20855,1,40,7,20855,2979.285714285714,22,5.0,300,0,0.7142857142857143,0.5016895253442851,Medium Risk
382,248,2,2163,0,48,2,2163,1081.5,3,1.0,248,0,0.5,0.516140270202939,Medium Risk
383,102,5,12387,0,21,5,12387,2477.4,18,2.0,102,0,0.4,0.5003762742692615,Medium Risk
384,185,6,14644,1,39,6,14644,2440.6666666666665,19,3.0,185,0,0.5,0.4826353188237713,Medium Risk
385,96,13,19146,1,30,13,19146,1472.7692307692307,41,2.0,96,0,0.1538461538461538,0.4542554368881302,Medium Risk
386,446,4,6495,0,37,4,6495,1623.75,10,1.0,446,1,0.25,0.5023488040786203,Medium Risk
387,35,11,36989,1,36,11,36989,3362.6363636363635,28,4.0,35,1,0.3636363636363636,0.4800881091633199,Medium Risk
388,291,6,21151,1,31,6,21151,3525.1666666666665,20,3.0,291,0,0.5,0.4777495747996592,Medium Risk
389,24,7,15497,1,62,7,15497,2213.8571428571427,20,3.0,24,1,0.4285714285714285,0.4886965025266945,Medium Risk
390,154,5,9845,0,23,5,9845,1969.0,19,2.0,154,0,0.4,0.4743524490274386,Medium Risk
391,631,2,4834,0,41,2,4834,2417.0,5,1.0,631,0,0.5,0.4880511240278899,Medium Risk
392,107,3,8802,0,53,3,8802,2934.0,9,2.0,107,0,0.6666666666666666,0.5130952980934006,Medium Risk
393,603,3,9284,0,59,3,9284,3094.6666666666665,10,2.0,603,1,0.6666666666666666,0.4916101886828892,Medium Risk
394,316,5,12030,0,28,5,12030,2406.0,13,3.0,316,0,0.6,0.4940181334073646,Medium Risk
395,4,10,25602,1,49,10,25602,2560.2,29,4.0,4,0,0.4,0.4704942182251196,Medium Risk
396,50,6,17647,1,55,6,17647,2941.1666666666665,18,1.0,50,1,0.1666666666666666,0.4857683402327497,Medium Risk
397,76,3,4972,0,18,3,4972,1657.3333333333333,7,1.0,76,1,0.3333333333333333,0.4754841243591868,Medium Risk
398,305,6,12028,0,22,6,12028,2004.6666666666667,17,3.0,305,0,0.5,0.4924597729117057,Medium Risk
399,72,7,17086,1,38,7,17086,2440.8571428571427,20,3.0,72,0,0.4285714285714285,0.4801717861559663,Medium Risk
400,262,12,33709,1,30,12,33709,2809.083333333333,35,3.0,262,0,0.25,0.4651284141434365,Medium Risk
401,113,3,8727,0,32,3,8727,2909.0,8,2.0,113,0,0.6666666666666666,0.5065298470540387,Medium Risk
402,1,6,14420,1,50,6,14420,2403.333333333333,9,1.0,1,0,0.1666666666666666,0.4556882027766537,Medium Risk
403,27,6,10981,1,24,6,10981,1830.1666666666667,15,3.0,27,0,0.5,0.5034777755471179,Medium Risk
404,196,5,15196,1,19,5,15196,3039.2,18,1.0,196,0,0.2,0.4795695302143143,Medium Risk
405,45,6,19924,1,60,6,19924,3320.6666666666665,17,4.0,45,0,0.6666666666666666,0.4896453918338925,Medium Risk
406,833,6,7333,0,70,6,7333,1222.1666666666667,19,0.0,833,0,0.0,0.3860969457747831,Medium Risk
407,221,7,20644,1,64,7,20644,2949.1428571428573,19,0.0,221,0,0.0,0.4805399125185345,Medium Risk
408,411,4,7886,0,28,4,7886,1971.5,19,0.0,411,0,0.0,0.4445273386780898,Medium Risk
409,39,6,9498,1,47,6,9498,1583.0,16,3.0,39,0,0.5,0.4865673828792822,Medium Risk
410,59,4,10371,0,18,4,10371,2592.75,15,1.0,59,0,0.25,0.5037652253549557,Medium Risk
411,224,4,14297,0,64,4,14297,3574.25,14,1.0,224,0,0.25,0.4968430043618636,Medium Risk
412,206,5,6921,0,41,5,6921,1384.2,15,1.0,206,0,0.2,0.5025991964289616,Medium Risk
413,53,6,19045,1,58,6,19045,3174.1666666666665,18,1.0,53,0,0.1666666666666666,0.486486072120611,Medium Risk
414,73,6,13208,1,23,6,13208,2201.333333333333,25,2.0,73,0,0.3333333333333333,0.4635754612966145,Medium Risk
415,49,7,19376,1,56,7,19376,2768.0,24,4.0,49,0,0.5714285714285714,0.4825881013849878,Medium Risk
416,89,7,14965,1,30,7,14965,2137.8571428571427,24,4.0,89,0,0.5714285714285714,0.5057576202665486,Medium Risk
417,257,6,18992,1,22,6,18992,3165.333333333333,17,1.0,257,0,0.1666666666666666,0.4806365710271017,Medium Risk
418,132,4,11266,0,49,4,11266,2816.5,14,1.0,132,0,0.25,0.5001874812168247,Medium Risk
419,60,8,23627,1,41,8,23627,2953.375,20,2.0,60,0,0.25,0.5127453079475022,Medium Risk
420,17,5,11980,1,66,5,11980,2396.0,22,4.0,17,0,0.8,0.4462136350629368,Medium Risk
421,123,4,18158,1,69,4,18158,4539.5,13,0.0,123,0,0.0,0.4304403350923524,Medium Risk
422,83,5,14722,1,28,5,14722,2944.4,18,0.0,83,0,0.0,0.4650375851864389,Medium Risk
423,543,2,6944,0,36,2,6944,3472.0,4,1.0,543,1,0.5,0.5332169457919068,Medium Risk
426,839,5,5314,0,63,5,5314,1062.8,18,1.0,839,1,0.2,0.4409512027451388,Medium Risk
427,15,9,22480,1,58,9,22480,2497.777777777778,26,3.0,15,0,0.3333333333333333,0.4908893081743103,Medium Risk
428,634,4,9501,0,46,4,9501,2375.25,13,1.0,634,1,0.25,0.4704169324167415,Medium Risk
429,456,5,8326,0,23,5,8326,1665.2,17,1.0,456,0,0.2,0.4534618474678178,Medium Risk
430,534,2,8019,0,51,2,8019,4009.5,2,0.0,534,0,0.0,0.4964435750530341,Medium Risk
431,92,8,25467,1,56,8,25467,3183.375,30,5.0,92,0,0.625,0.4898113814399927,Medium Risk
432,2,7,22702,1,46,7,22702,3243.1428571428573,27,4.0,2,0,0.5714285714285714,0.4499830693252559,Medium Risk
433,357,1,3847,0,51,1,3847,3847.0,1,0.0,357,0,0.0,0.4725314373727909,Medium Risk
434,60,4,11825,0,61,4,11825,2956.25,10,1.0,60,0,0.25,0.5076886610403772,Medium Risk
435,266,5,12347,0,23,5,12347,2469.4,22,4.0,266,1,0.8,0.4950882922331198,Medium Risk
436,150,5,11109,0,38,5,11109,2221.8,17,1.0,150,1,0.2,0.4929233409861444,Medium Risk
437,571,7,22333,1,68,7,22333,3190.428571428572,17,2.0,571,0,0.2857142857142857,0.4513420769722701,Medium Risk
438,1019,2,4402,0,18,2,4402,2201.0,6,0.0,1019,0,0.0,0.4803482572742187,Medium Risk
439,14,8,18362,1,25,8,18362,2295.25,30,4.0,14,0,0.5,0.4993285199877949,Medium Risk
440,96,10,28560,1,67,10,28560,2856.0,34,1.0,96,0,0.1,0.3604055180293767,Medium Risk
442,265,4,12242,0,50,4,12242,3060.5,13,0.0,265,1,0.0,0.5032433187921064,Medium Risk
443,8,8,26062,1,49,8,26062,3257.75,30,1.0,8,1,0.125,0.469757216684706,Medium Risk
444,64,7,25034,1,32,7,25034,3576.285714285714,26,6.0,64,0,0.8571428571428571,0.4277098907121274,Medium Risk
445,171,3,4943,0,40,3,4943,1647.6666666666667,4,0.0,171,0,0.0,0.4586474338630891,Medium Risk
446,99,9,22465,1,51,9,22465,2496.1111111111118,30,1.0,99,1,0.1111111111111111,0.478113633438511,Medium Risk
447,81,4,5947,0,42,4,5947,1486.75,12,1.0,81,0,0.25,0.4750396941935323,Medium Risk
448,3,4,8026,0,34,4,8026,2006.5,14,2.0,3,0,0.5,0.4660945618870801,Medium Risk
449,379,5,18248,1,41,5,18248,3649.6,15,4.0,379,0,0.8,0.511535817253003,Medium Risk
450,114,7,18267,1,29,7,18267,2609.5714285714284,20,3.0,114,0,0.4285714285714285,0.4793595498049879,Medium Risk
451,99,3,7882,0,36,3,7882,2627.333333333333,7,1.0,99,0,0.3333333333333333,0.4986483966926111,Medium Risk
452,933,3,6869,0,55,3,6869,2289.6666666666665,12,2.0,933,0,0.6666666666666666,0.4791829712118504,Medium Risk
453,933,6,13305,0,36,6,13305,2217.5,21,2.0,933,0,0.3333333333333333,0.4345291338988154,Medium Risk
454,297,3,8275,0,70,3,8275,2758.333333333333,6,2.0,297,0,0.6666666666666666,0.4829689022213708,Medium Risk
455,1177,1,4849,0,28,1,4849,4849.0,4,0.0,1177,0,0.0,0.3737297758710643,Medium Risk
456,1337,1,4539,0,54,1,4539,4539.0,5,0.0,1337,0,0.0,0.4289870010844716,Medium Risk
457,43,5,14352,1,28,5,14352,2870.4,16,2.0,43,0,0.4,0.4902521177600135,Medium Risk
458,205,3,6957,0,24,3,6957,2319.0,6,0.0,205,0,0.0,0.4757298052618945,Medium Risk
459,1217,1,2545,0,54,1,2545,2545.0,1,0.0,1217,1,0.0,0.3921016956437856,Medium Risk
460,234,5,15315,1,36,5,15315,3063.0,16,3.0,234,0,0.6,0.4953291638453969,Medium Risk
461,745,8,21087,1,55,8,21087,2635.875,16,2.0,745,0,0.25,0.4117290528438317,Medium Risk
462,459,5,11133,0,51,5,11133,2226.6,11,3.0,459,0,0.6,0.4867000816408482,Medium Risk
463,735,3,6805,0,42,3,6805,2268.333333333333,13,1.0,735,1,0.3333333333333333,0.4952806577688289,Medium Risk
464,640,4,10306,0,32,4,10306,2576.5,7,1.0,640,0,0.25,0.4643544370648573,Medium Risk
465,148,7,20580,1,24,7,20580,2940.0,24,5.0,148,0,0.7142857142857143,0.4807362516534478,Medium Risk
466,64,4,11472,0,20,4,11472,2868.0,12,2.0,64,0,0.5,0.5366607068230567,Medium Risk
467,318,4,10566,0,48,4,10566,2641.5,10,1.0,318,0,0.25,0.4926629087392201,Medium Risk
468,53,8,24500,1,53,8,24500,3062.5,23,3.0,53,0,0.375,0.4883460884222898,Medium Risk
469,304,6,16388,1,54,6,16388,2731.333333333333,14,3.0,304,0,0.5,0.4865385389885759,Medium Risk
470,41,4,9378,0,66,4,9378,2344.5,11,0.0,41,0,0.0,0.4840985841585514,Medium Risk
471,36,6,12763,1,47,6,12763,2127.1666666666665,11,2.0,36,0,0.3333333333333333,0.4838469586372969,Medium Risk
472,324,2,5887,0,62,2,5887,2943.5,5,1.0,324,1,0.5,0.5126358055654053,Medium Risk
473,438,5,13472,0,49,5,13472,2694.4,13,2.0,438,0,0.4,0.4797978283306811,Medium Risk
474,7,5,8809,0,54,5,8809,1761.8,19,2.0,7,0,0.4,0.4909468502868356,Medium Risk
475,49,9,14942,1,63,9,14942,1660.2222222222222,30,4.0,49,0,0.4444444444444444,0.4627897105251,Medium Risk
476,384,4,12942,0,51,4,12942,3235.5,10,1.0,384,0,0.25,0.5009080475464055,Medium Risk
477,309,3,8855,0,38,3,8855,2951.6666666666665,8,1.0,309,0,0.3333333333333333,0.5095763984798883,Medium Risk
478,214,2,5707,0,30,2,5707,2853.5,2,1.0,214,0,0.5,0.4345574657515256,Medium Risk
479,167,7,17409,1,25,7,17409,2487.0,23,3.0,167,0,0.4285714285714285,0.4776465874952381,Medium Risk
480,107,3,4600,0,23,3,4600,1533.3333333333333,7,1.0,107,1,0.3333333333333333,0.4805777162100711,Medium Risk
481,403,5,14253,0,58,5,14253,2850.6,17,2.0,403,0,0.4,0.4746322867766147,Medium Risk
482,75,6,13560,1,24,6,13560,2260.0,17,0.0,75,0,0.0,0.4454898425845046,Medium Risk
483,265,3,6089,0,49,3,6089,2029.6666666666667,6,2.0,265,0,0.6666666666666666,0.4926028803016992,Medium Risk
484,861,1,4521,0,42,1,4521,4521.0,2,1.0,861,0,1.0,0.4495592476949024,Medium Risk
485,1087,3,5487,0,35,3,5487,1829.0,11,2.0,1087,0,0.6666666666666666,0.4071246974256634,Medium Risk
486,358,5,17583,1,21,5,17583,3516.6,18,3.0,358,0,0.6,0.4946192848107947,Medium Risk
487,335,7,19596,1,46,7,19596,2799.428571428572,21,2.0,335,0,0.2857142857142857,0.4814988135276322,Medium Risk
488,161,7,21330,1,36,7,21330,3047.1428571428573,23,1.0,161,1,0.1428571428571428,0.4751882406084449,Medium Risk
489,326,4,12979,0,63,4,12979,3244.75,10,1.0,326,0,0.25,0.4945846576978956,Medium Risk
490,194,2,8306,0,57,2,8306,4153.0,5,1.0,194,0,0.5,0.5018156993314821,Medium Risk
491,592,4,11834,0,70,4,11834,2958.5,15,3.0,592,1,0.75,0.5296135400843214,Medium Risk
492,619,2,4370,0,32,2,4370,2185.0,4,0.0,619,0,0.0,0.4454644766657585,Medium Risk
493,295,3,9172,0,39,3,9172,3057.333333333333,10,2.0,295,1,0.6666666666666666,0.5134689760576358,Medium Risk
